manifest_index,sample_id,split,question,question_sha256,answer_text,answer_int,file_name,image_sha256,image_size_bytes,metadata_width,metadata_height,actual_width,actual_height,image_format,dataset_revision
1015,holocount_coordinate_prompt_region_grounding_00048,Coordinate-Prompt Region Grounding,How many shoes are there in left half of the image?,b22c058ae0cc8900339896a46e50dc04784cb6b4d1d60845d0562ae741143a90,2,2,images/holocount_coordinate_prompt_region_grounding_00048.jpg,a088ca5dd3cd46f533cdcc177e00ad4f72c1b22c3c50848629436ce6074efc6c,112882,500,333,500,333,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1016,holocount_coordinate_prompt_region_grounding_00049,Coordinate-Prompt Region Grounding,How many bicycles are there in top half of the image?,e6a97c50c7ee578ca69b836a06808dd3896d745df6f2e28c8552bde4ed3be4de,2,2,images/holocount_coordinate_prompt_region_grounding_00049.jpg,88611c434722e787c6135e8d2c3854a7392318e535d70841b002f807c0bba9c0,155992,426,640,426,640,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1017,holocount_coordinate_prompt_region_grounding_00050,Coordinate-Prompt Region Grounding,How many cupcakes are there in right half of the image?,bae515832883a9d8df027b45da5a764282a2acfee80870ca2e93b30dce3877a7,5,5,images/holocount_coordinate_prompt_region_grounding_00050.jpg,a9609cf5ce73db42bc337d2c2e8db3bc544ee231632b976898065a38aecccca9,184759,640,483,640,483,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1018,holocount_coordinate_prompt_region_grounding_00051,Coordinate-Prompt Region Grounding,How many trash cans are there in left half of the image?,9a745b9392c3631d0a9117fd3b382af0dc0ac338d55cc1bbcf28732628e4635a,3,3,images/holocount_coordinate_prompt_region_grounding_00051.jpg,c2c2a85a1c16c0c59e6f023b97d14b5da503d38f2db781dffcdc25790adb366c,124040,640,426,640,426,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1019,holocount_coordinate_prompt_region_grounding_00052,Coordinate-Prompt Region Grounding,How many wineglasses are there in left half of the image?,3ee4b34c7794b902b554899fd269307051e0fdeb87897d06fccc258e2e894b1d,2,2,images/holocount_coordinate_prompt_region_grounding_00052.jpg,5dc4eb2626bc89fbc194a6a1b79d93baa280a8f8e448c26c48b3116c9d8fb0c1,87917,640,425,640,425,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1020,holocount_coordinate_prompt_region_grounding_00053,Coordinate-Prompt Region Grounding,How many taillights are there in right half of the image?,d420dccb4da94b256da9c5445752f5886d84e6d184fdf7f6d8ae64d08262b9fa,3,3,images/holocount_coordinate_prompt_region_grounding_00053.jpg,a6921e89ecbe9daafb35e17b440ffac646c82429021712260b7bea98b588b2d0,226172,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1021,holocount_coordinate_prompt_region_grounding_00054,Coordinate-Prompt Region Grounding,How many knobs are there in bottom-left quadrant of the image?,9eb1aa740a46e7d72ce9b86e1318bedd0872871ae147144411d604709d969570,2,2,images/holocount_coordinate_prompt_region_grounding_00054.jpg,a2eb0b41ec70f1d1e46c9b5e16380e4774a084d35ad4468f4c70824ea5ff8134,89698,500,375,500,375,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1022,holocount_coordinate_prompt_region_grounding_00055,Coordinate-Prompt Region Grounding,How many car (automobile)s are there in left half of the image?,5fcd58380ea80080b8361376c6bf6d4035ca55513eb602df341cdd1965ffa970,2,2,images/holocount_coordinate_prompt_region_grounding_00055.jpg,809f615d2f2b343fb124ad26f8ee96d037e63d1beef94d9829c0e9b11eae46b8,63425,500,375,500,375,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1023,holocount_coordinate_prompt_region_grounding_00056,Coordinate-Prompt Region Grounding,How many suitcases are there in bottom half of the image?,99363ca4eac1c714f9df5458b3f72f08a1b0adde86d18839d89f82548624fe2d,5,5,images/holocount_coordinate_prompt_region_grounding_00056.jpg,9539a05baa654711352936679b920ba72c69a6b870d6bf12148d9ce5afe68516,218277,457,640,457,640,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1024,holocount_coordinate_prompt_region_grounding_00057,Coordinate-Prompt Region Grounding,How many helmets are there in left half of the image?,2657c84bf44154a94af250e16c2bbd26278551dab203688d556a8b7a74b24610,3,3,images/holocount_coordinate_prompt_region_grounding_00057.jpg,132750613623f8796699dc0e4c6f70aea6c9e0fa09dadd37d72b9df729a01a1f,220902,640,457,640,457,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1025,holocount_coordinate_prompt_region_grounding_00058,Coordinate-Prompt Region Grounding,How many zebras are there in right half of the image?,556726c0ff88a6ac68f666d0c366a81f0050d727abaccd000cb3d0f0576086aa,2,2,images/holocount_coordinate_prompt_region_grounding_00058.jpg,917c24c0ebdf40d18e15b236ee5fc79206f246e89e489fdeb8cdced1b0810703,226002,640,427,640,427,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1026,holocount_coordinate_prompt_region_grounding_00059,Coordinate-Prompt Region Grounding,How many clocks are there in bottom half of the image?,6f9712bf8ed0feb61d75f30f33f0c28cd4f275ef495e5157f7256879f7f83c2c,2,2,images/holocount_coordinate_prompt_region_grounding_00059.jpg,6a1e9c0fd04466a01262c327d79cc8d42b461b676b350edfb257e8be800b891d,292288,612,612,612,612,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1027,holocount_coordinate_prompt_region_grounding_00060,Coordinate-Prompt Region Grounding,How many tags are there in right half of the image?,3f4aa99f8a3587b24f8cf0ac7ad14d0dcb141b53f2561a0df22b1042606362b2,2,2,images/holocount_coordinate_prompt_region_grounding_00060.jpg,b063ef22e0a7fc8fd1f724b4dc1b8673bbf6fc35571b81494d459793c348ce32,382162,640,468,640,468,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1028,holocount_coordinate_prompt_region_grounding_00061,Coordinate-Prompt Region Grounding,How many towels are there in right half of the image?,10685df247e7cbe8b4b75629861379997c4815f4fa30e5cadbbf27aeb293a55f,2,2,images/holocount_coordinate_prompt_region_grounding_00061.jpg,5c4ef32f8c66e715f00c4578fa0d116162ca5caeb6cdaf2a76e3f79a346cefde,238583,640,429,640,429,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1029,holocount_coordinate_prompt_region_grounding_00062,Coordinate-Prompt Region Grounding,How many wheels are there in bottom-right quadrant of the image?,7f29452733370938ebcaa59b959e7f7279a3d5139727623990894c1ec841bd9f,2,2,images/holocount_coordinate_prompt_region_grounding_00062.jpg,70364458517fa307e0ed1fc5f5832866eee679adbc41263c046ce8cf688d7953,140271,612,612,612,612,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1030,holocount_coordinate_prompt_region_grounding_00063,Coordinate-Prompt Region Grounding,How many trouserses are there in right half of the image?,cf1a7dcb9f3b536d951856cf8a86cc612a3d93ea7489ddfb8c224a96130d2c49,2,2,images/holocount_coordinate_prompt_region_grounding_00063.jpg,156bf81e1dbaa5c3ffb70716072bb1c42fd99e9b13910fba5a0cb037170e7747,157719,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1031,holocount_coordinate_prompt_region_grounding_00064,Coordinate-Prompt Region Grounding,How many ski poles are there in right half of the image?,8acdee18690cdc96d56bccaac10a9b5a697f46a3718e9ef4c195dd99e669b16a,2,2,images/holocount_coordinate_prompt_region_grounding_00064.jpg,7d5540f44438a85c429ed48e16f2d561384d20dd18f8efd589de54602141a48a,240840,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1032,holocount_coordinate_prompt_region_grounding_00065,Coordinate-Prompt Region Grounding,How many plates are there in bottom half of the image?,897f116848d162e7691cb72af22226f8c68a196035641ac60f6f1a4741175998,2,2,images/holocount_coordinate_prompt_region_grounding_00065.jpg,bc14e9780ffd9590031827d87c2702e83778c8272f9692a784d356e69e1e752b,284429,594,640,594,640,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1033,holocount_coordinate_prompt_region_grounding_00066,Coordinate-Prompt Region Grounding,How many baseball bats are there in left half of the image?,4bbc8265c108c348eee5f97c8ffa2e0274f0daf0e784969bb2cd300d0c915f98,4,4,images/holocount_coordinate_prompt_region_grounding_00066.jpg,85de90f5da74a06ada2411828c36594e929fa822d8662eef121ba33674e82310,97439,640,426,640,426,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1034,holocount_coordinate_prompt_region_grounding_00067,Coordinate-Prompt Region Grounding,How many pipes are there in bottom half of the image?,2ed6d5b67af46fecb75c9d417cdb697f8caad75493fe359e1185baaafa7f7797,2,2,images/holocount_coordinate_prompt_region_grounding_00067.jpg,b0994f90463de64bd7528951ab407dc0c8cd21839f11b3e41170f933bf5dd905,176044,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1035,holocount_coordinate_prompt_region_grounding_00068,Coordinate-Prompt Region Grounding,How many zebras are there in bottom-left quadrant of the image?,5b3133a9488b54243580e4a6157d02409befa6b11aaccea87bfe520f591ca3ad,2,2,images/holocount_coordinate_prompt_region_grounding_00068.jpg,4f7bbef781109dd7fb92dd8ab6506cb495f5551edfc46918d7bd887bd1fd1067,177795,640,461,640,461,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1036,holocount_coordinate_prompt_region_grounding_00069,Coordinate-Prompt Region Grounding,How many gloves are there in bottom half of the image?,f1b85a23d2fd0d2a981bbd45c6929acd07a16a6f0952bc703b7f0a072f79572e,2,2,images/holocount_coordinate_prompt_region_grounding_00069.jpg,c796a0bc1981efd018ec18816c8d24316e8c021d2925d89c2ac280f1cf17165e,82103,640,428,640,428,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1037,holocount_coordinate_prompt_region_grounding_00070,Coordinate-Prompt Region Grounding,How many armchairs are there in right half of the image?,d50afc7b2f3019aa8ff53104ac77739f3de2bc7fcf5539a205668622615f3334,2,2,images/holocount_coordinate_prompt_region_grounding_00070.jpg,2ff944bd7c7cc8c2ec59e4e4f0efe7ade4a00b0fed9ea08b0d2b0e9f32bffa43,245790,640,427,640,427,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1038,holocount_coordinate_prompt_region_grounding_00071,Coordinate-Prompt Region Grounding,How many baseball caps are there in top-right quadrant of the image?,e7ee6bf98a992de0f5006d6ea9a18e2700dabd9ac81d2c7df54fdc1891c753fc,2,2,images/holocount_coordinate_prompt_region_grounding_00071.jpg,3508dca3aae80f0658068368fd674fef7871ee48d56263b64be2ca868c769832,322185,640,427,640,427,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1039,holocount_coordinate_prompt_region_grounding_00072,Coordinate-Prompt Region Grounding,How many snowboards are there in left half of the image?,5b11561c75d6ac9629a7964e38cf3b018a9d71dcf685a24a736a627d0a76ade6,2,2,images/holocount_coordinate_prompt_region_grounding_00072.jpg,e7735d6c0b77093203fccea67561be09309a40d5fc9902ae543470e9e6cf8bcf,135374,500,332,500,332,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1040,holocount_coordinate_prompt_region_grounding_00073,Coordinate-Prompt Region Grounding,How many speaker (stero equipment)s are there in right half of the image?,09cf4b9f46eadeebe5f224e46a240197700b43a3dd7f3de2532934aa2748224f,2,2,images/holocount_coordinate_prompt_region_grounding_00073.jpg,66338bb3622a147ab30044a68873806cafc75fafc2ae3054f7becb5f85f174f0,125253,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1041,holocount_coordinate_prompt_region_grounding_00074,Coordinate-Prompt Region Grounding,How many glass (drink container)s are there in top-left quadrant of the image?,7aef3c9d0179a880919e605db0e14602e17c9439580e6b3573e3e05d44c4cdc2,2,2,images/holocount_coordinate_prompt_region_grounding_00074.jpg,7d368be14a066416d30d45386c66238ecf08a0ee6363ff1ac4c5583f1df4b0a6,161248,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1042,holocount_coordinate_prompt_region_grounding_00075,Coordinate-Prompt Region Grounding,How many hats are there in top half of the image?,6819763995c6d00aab4a3f1236497e206b4d311164b8d973e3cd75606b5aeb65,2,2,images/holocount_coordinate_prompt_region_grounding_00075.jpg,359e1c60a4c5eec5dcbff2f531320baf5da29f8c8dab1e553bbd2e12d6a2181f,160296,500,500,500,500,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1043,holocount_coordinate_prompt_region_grounding_00076,Coordinate-Prompt Region Grounding,How many goggleses are there in top-right quadrant of the image?,1cfe5423b51318105d93f919d4ada4350a787a747b882156b40089fe48c1111c,2,2,images/holocount_coordinate_prompt_region_grounding_00076.jpg,ba2e9669cc3ec6efbff07dce6f422e141604e64b2421889edaa75aa881f8a306,136183,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1044,holocount_coordinate_prompt_region_grounding_00077,Coordinate-Prompt Region Grounding,How many short pants are there in left half of the image?,18c1deccc296fa4e0057b9f0dbe4e465450ade172a1390ab3ccf7504baf7ac88,2,2,images/holocount_coordinate_prompt_region_grounding_00077.jpg,44b225eaff012bd016fcfe8a3dbeace93fd418164f40e4b5f5b9f0d76f39097b,308635,640,457,640,457,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1045,holocount_coordinate_prompt_region_grounding_00078,Coordinate-Prompt Region Grounding,How many shoes are there in left half of the image?,b22c058ae0cc8900339896a46e50dc04784cb6b4d1d60845d0562ae741143a90,2,2,images/holocount_coordinate_prompt_region_grounding_00078.jpg,856a2cf36c934aafa805217ac4ce61a0ab6728a094f1f0ae7fcc8ad3ee099958,98800,640,416,640,416,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1046,holocount_coordinate_prompt_region_grounding_00079,Coordinate-Prompt Region Grounding,How many glass (drink container)s are there in top-left quadrant of the image?,7aef3c9d0179a880919e605db0e14602e17c9439580e6b3573e3e05d44c4cdc2,2,2,images/holocount_coordinate_prompt_region_grounding_00079.jpg,925e8a6d3aceab4542b1f87e085d57d7d986fff2ddd429ce2481e04ad6808abd,204088,425,640,425,640,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1047,holocount_coordinate_prompt_region_grounding_00080,Coordinate-Prompt Region Grounding,How many salads are there in left half of the image?,b338414b52cf3bfd5759e2a5ecd426eebeddfbc1cfcd771601e1e295a8e70c49,2,2,images/holocount_coordinate_prompt_region_grounding_00080.jpg,e68c5deb02160eae39b2b352c28e47b1f16663fde1a46d99e841d88876d5efbc,219611,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1048,holocount_coordinate_prompt_region_grounding_00081,Coordinate-Prompt Region Grounding,How many trouserses are there in left half of the image?,c880ae390e990e2e9ae645f71d8b98ea53291a8f4319d5b42f63ae2986db8326,2,2,images/holocount_coordinate_prompt_region_grounding_00081.jpg,f6b7bdcc0be915f942ffe38779048aa941491ffce97fce0f011e79adae822023,162001,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1049,holocount_coordinate_prompt_region_grounding_00082,Coordinate-Prompt Region Grounding,How many ski poles are there in bottom half of the image?,5434f11d1d29a7664c87f8121e6a548b51e73b0e054fb57512ad0120c2489380,2,2,images/holocount_coordinate_prompt_region_grounding_00082.jpg,d5060feb2b7a4022a7b442f40f79168f92df0ca95880b5184b5934e8645eaac4,93535,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1050,holocount_coordinate_prompt_region_grounding_00083,Coordinate-Prompt Region Grounding,How many frisbees are there in left half of the image?,8df1b12b73ee2d458c8ea1a6fbf4e90844eee9aaa7d2e40b80c8ac98952f09e4,2,2,images/holocount_coordinate_prompt_region_grounding_00083.jpg,501911bb9ce73c3a700fdc3a9d5869a63ce5b09e1da2d007b79fdc1c9fee24df,179328,500,375,500,375,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1051,holocount_coordinate_prompt_region_grounding_00084,Coordinate-Prompt Region Grounding,How many wheels are there in bottom-right quadrant of the image?,7f29452733370938ebcaa59b959e7f7279a3d5139727623990894c1ec841bd9f,2,2,images/holocount_coordinate_prompt_region_grounding_00084.jpg,7b70f7d0a83b7b938f08c2dc715619eb76cadd622f72e4d0543b7a379de7d5ca,263589,640,479,640,479,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1052,holocount_differential_comparison_00001,Differential Comparison,How many more small sandwiches are there than glasses of liquid on the tray?,52848f7e8396b62fbc116a7cd00535fd444841a112b19af5c6734b65169234da,0,0,images/holocount_differential_comparison_00001.jpg,cbfbc03aebce051ddb884726fe04c43c4f99f945ef30ea257fe33904d2c8ba22,132426,683,1024,683,1024,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1053,holocount_differential_comparison_00002,Differential Comparison,How many more sandwich triangles are there than small sauce bowls on the plate?,55fdd9f88a4b3cc617d159840f8394bb3c0f253a26bb26efa70d0e1e206c13b8,1,1,images/holocount_differential_comparison_00002.jpg,850363a074bb8470af4c97ecaa30ca2d73c20e4c5a694d4b0ac3da298969ee21,130943,640,427,640,427,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1054,holocount_differential_comparison_00003,Differential Comparison,How many more hot dogs have sausages visible sticking out of both ends of the bun compared to those that show the sausage on only one end?,ab236101e9b5da75c1609432f2079fb7b3833236226212840025378911b2b804,3,3,images/holocount_differential_comparison_00003.jpg,ab5afb0014e38348f03f750035cf9f0fc3231e948bb791becfda442c0ca35c47,100887,375,500,375,500,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1055,holocount_differential_comparison_00004,Differential Comparison,How many more grey cats are shown in this collage compared to the number of ginger or brown cats?,a67b7d8c14130918b8bf7dbdd97863e3ea49cf5329fb561a6bf838066bac811f,5,5,images/holocount_differential_comparison_00004.jpg,eeff8196949c11e99348ba82b68a5175e871f70aea1e810f46b00c11ef616f9b,132709,512,580,512,580,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1056,holocount_differential_comparison_00005,Differential Comparison,How many more ducks are there in the foreground than there are large metal trolleys with wheels?,c27f25c073b816d53e467331120be4d22867ffbe519502f47f839b1a79f8be38,0,0,images/holocount_differential_comparison_00005.jpg,43ae71e4c22debe148872ff39cfc8a55c55d186df52ed2408ad47ccb44547259,271188,1024,683,1024,683,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1057,holocount_differential_comparison_00006,Differential Comparison,How many more eggs are inside the blue bowl than outside of it?,b12d4dadf48c800882348eadbee23b5892193e43151e891efc49e293515537d3,4,4,images/holocount_differential_comparison_00006.jpg,6512c9ff3a1d6e2344b047abcaef91f07bfda5bd2a51cea4784b88d7663872b5,208630,1024,755,1024,755,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1058,holocount_differential_comparison_00007,Differential Comparison,How many more solid pumpkin pieces (slices and chunks) are there than white ceramic objects?,91d51fc6c4ca870087bc833653872628dcb3500dd1bf30c2f0be875faad7ee90,6,6,images/holocount_differential_comparison_00007.jpg,b4eaf364cbbc44c2c7c2e65cb16ff2b4c74fc03e8edc346c075f37f38da859b8,140896,1024,683,1024,683,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1059,holocount_differential_comparison_00008,Differential Comparison,How many more bread chips are there than dip bowls on the white plate?,f343604eee69397a89e46fc2dcc9e4bedd304c5f59df078809571b54086b8b62,9,9,images/holocount_differential_comparison_00008.jpg,e034a848ed4d563b78711e6df61adb51811c2eb59985c141075cc7c358a131b0,219445,1024,768,1024,768,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
1060,holocount_differential_comparison_00009,Differential Comparison,How many more cartons are in the row closest to the viewer than in the row immediately behind it?,1a24d5fa3f952ad6580bbbf47a2f05faed2240407d104e8d2cc7c76a59f9a8ef,0,0,images/holocount_differential_comparison_00009.jpg,12279e69ec22150c83e07872150111bc28fee08db99ed8306bb774d73b8bff01,188076,1024,683,1024,683,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
